date,start,finish,state
"2020-03-02",19860,20160,"wake"
"2020-03-02",20160,24030,"light"
"2020-03-02",24030,26910,"rem"
"2020-03-02",26910,27390,"light"
"2020-03-03",10920,11790,"wake"
"2020-03-03",11790,14820,"light"
"2020-03-03",14820,15990,"wake"
"2020-03-03",15990,16590,"light"
"2020-03-03",16590,17670,"rem"
"2020-03-03",17670,18090,"light"
"2020-03-03",18090,18990,"deep"
"2020-03-03",18990,19530,"light"
"2020-03-03",19530,19890,"deep"
"2020-03-03",19890,20400,"light"
"2020-03-03",20400,22920,"rem"
"2020-03-03",22920,24150,"light"
"2020-03-03",24150,25230,"deep"
"2020-03-03",25230,27240,"light"
"2020-03-03",27240,28230,"rem"
"2020-03-03",28230,28710,"light"
"2020-03-03",28710,28920,"wake"
"2020-03-03",28920,31260,"light"
"2020-03-03",31260,31860,"wake"
"2020-03-03",31860,32070,"light"
"2020-03-03",32070,33030,"rem"
"2020-03-03",33030,34770,"light"
"2020-03-04",4140,4770,"wake"
"2020-03-04",4770,5820,"deep"
"2020-03-04",5820,7020,"wake"
"2020-03-04",7020,7140,"light"
"2020-03-04",7140,9210,"deep"
"2020-03-04",9210,10410,"wake"
"2020-03-04",10410,11070,"light"
"2020-03-04",11070,12450,"deep"
"2020-03-04",12450,12780,"light"
"2020-03-04",12780,13590,"deep"
"2020-03-04",13590,14550,"light"
"2020-03-04",14550,14820,"wake"
"2020-03-04",14820,17730,"light"
"2020-03-04",17730,18150,"wake"
"2020-03-04",18150,22890,"light"
"2020-03-04",22890,24450,"rem"
"2020-03-04",24450,28320,"light"
"2020-03-04",28320,34770,"rem"
"2020-03-05",11160,11190,"wake"
"2020-03-05",11190,12210,"light"
"2020-03-05",12210,13260,"deep"
"2020-03-05",13260,13650,"light"
"2020-03-05",13650,13920,"wake"
"2020-03-05",13920,14760,"light"
"2020-03-05",14760,15210,"wake"
"2020-03-05",15210,16260,"light"
"2020-03-05",16260,16650,"rem"
"2020-03-05",16650,17070,"light"
"2020-03-05",17070,17850,"deep"
"2020-03-05",17850,19980,"light"
"2020-03-05",19980,21000,"wake"
"2020-03-05",21000,21540,"light"
"2020-03-05",21540,21870,"rem"
"2020-03-05",21870,22500,"wake"
"2020-03-05",22500,22650,"light"
"2020-03-05",22650,25380,"deep"
"2020-03-05",25380,25530,"light"
"2020-03-05",25530,27630,"rem"
"2020-03-05",27630,28140,"light"
"2020-03-05",28140,28440,"rem"
"2020-03-05",28440,29220,"light"
"2020-03-05",29220,29520,"rem"
"2020-03-05",29520,29820,"light"
"2020-03-05",29820,31320,"rem"
"2020-03-05",31320,31740,"light"
"2020-03-05",31740,33330,"rem"
"2020-03-05",33330,34560,"wake"
"2020-03-05",34560,37410,"light"
"2020-03-05",37410,37860,"rem"
"2020-03-05",37860,37950,"light"
"2020-03-05",37950,38730,"wake"
"2020-03-05",38730,39960,"light"
"2020-03-05",39960,40200,"wake"
"2020-03-05",40200,40500,"light"
"2020-03-06",11130,11550,"wake"
"2020-03-06",11550,12120,"light"
"2020-03-06",12120,15030,"deep"
"2020-03-06",15030,17130,"wake"
"2020-03-06",17130,18450,"light"
"2020-03-06",18450,21690,"deep"
"2020-03-06",21690,23370,"light"
"2020-03-06",23370,24480,"rem"
"2020-03-06",24480,27690,"light"
"2020-03-06",27690,30240,"rem"
"2020-03-06",30240,31380,"light"
"2020-03-06",31380,34140,"rem"
"2020-03-06",34140,34770,"wake"
"2020-03-07",15060,15120,"wake"
"2020-03-07",15120,18450,"light"
"2020-03-07",18450,18780,"deep"
"2020-03-07",18780,22320,"light"
"2020-03-07",22320,23550,"rem"
"2020-03-07",23550,25050,"light"
"2020-03-07",25050,25860,"deep"
"2020-03-07",25860,28200,"light"
"2020-03-07",28200,29460,"rem"
"2020-03-07",29460,29850,"light"
"2020-03-07",29850,31140,"wake"
"2020-03-07",31140,36030,"light"
"2020-03-07",36030,37590,"wake"
"2020-03-07",37590,37830,"light"
"2020-03-07",37830,38250,"deep"
"2020-03-07",38250,38730,"light"
"2020-03-07",38730,39120,"wake"
"2020-03-08",18660,18690,"wake"
"2020-03-08",18690,20490,"light"
"2020-03-08",20490,22800,"deep"
"2020-03-08",22800,23700,"wake"
"2020-03-08",23700,27870,"light"
"2020-03-08",27870,29520,"rem"
"2020-03-08",29520,30300,"light"
"2020-03-08",30300,30750,"deep"
"2020-03-08",30750,33480,"light"
"2020-03-08",33480,33690,"wake"
"2020-03-08",33690,34200,"light"
"2020-03-08",34200,34830,"wake"
"2020-03-08",34830,35910,"light"
"2020-03-08",35910,36240,"wake"
"2020-03-08",36240,36540,"light"
"2020-03-08",36540,36930,"wake"
"2020-03-08",36930,37200,"light"
"2020-03-08",37200,37650,"wake"
"2020-03-08",37650,38160,"light"
"2020-03-08",38160,38940,"wake"
"2020-03-09",17430,17760,"wake"
"2020-03-09",17760,17940,"light"
"2020-03-09",17940,19710,"deep"
"2020-03-09",19710,22560,"light"
"2020-03-09",22560,23160,"wake"
"2020-03-09",23160,23220,"light"
"2020-03-09",23220,24660,"deep"
"2020-03-09",24660,25380,"light"
"2020-03-09",25380,26550,"wake"
"2020-03-09",26550,26790,"light"
"2020-03-09",26790,27840,"rem"
"2020-03-09",27840,28320,"deep"
"2020-03-09",28320,30180,"light"
"2020-03-09",30180,30450,"rem"
"2020-03-09",30450,30660,"light"
"2020-03-09",30660,31110,"wake"
"2020-03-09",31110,33930,"light"
"2020-03-09",33930,34680,"rem"
"2020-03-09",34680,36900,"light"
"2020-03-09",36900,37320,"wake"
"2020-03-09",37320,37440,"light"
"2020-03-09",37440,37890,"wake"
"2020-03-10",6750,7200,"wake"
"2020-03-10",7200,8400,"deep"
"2020-03-10",8400,9570,"light"
"2020-03-10",9570,10680,"wake"
"2020-03-10",10680,11190,"light"
"2020-03-10",11190,11460,"rem"
"2020-03-10",11460,12030,"light"
"2020-03-10",12030,12900,"rem"
"2020-03-10",12900,13470,"light"
"2020-03-10",13470,14370,"wake"
"2020-03-10",14370,15090,"light"
"2020-03-10",15090,15510,"deep"
"2020-03-10",15510,16530,"light"
"2020-03-10",16530,17340,"wake"
"2020-03-10",17340,17490,"light"
"2020-03-10",17490,19680,"deep"
"2020-03-10",19680,20550,"light"
"2020-03-10",20550,21270,"deep"
"2020-03-10",21270,25620,"light"
"2020-03-10",25620,27300,"rem"
"2020-03-10",27300,29610,"light"
"2020-03-10",29610,31350,"rem"
"2020-03-10",31350,32880,"light"
"2020-03-10",32880,35310,"rem"
"2020-03-10",35310,35730,"light"
"2020-03-10",35730,37380,"rem"
"2020-03-10",37380,37710,"light"
"2020-03-10",37710,37980,"rem"
"2020-03-10",37980,39330,"light"
"2020-03-10",39330,39630,"rem"
"2020-03-10",39630,40200,"light"
"2020-03-10",40200,41550,"rem"
"2020-03-11",11610,11850,"wake"
"2020-03-11",11850,12540,"light"
"2020-03-11",12540,12900,"wake"
"2020-03-11",12900,16230,"light"
"2020-03-11",16230,16920,"wake"
"2020-03-11",16920,17490,"light"
"2020-03-11",17490,19200,"wake"
"2020-03-11",19200,19380,"light"
"2020-03-11",19380,22440,"deep"
"2020-03-11",22440,23340,"light"
"2020-03-11",23340,23610,"rem"
"2020-03-11",23610,25020,"light"
"2020-03-11",25020,25440,"rem"
"2020-03-11",25440,29820,"light"
"2020-03-11",29820,31920,"rem"
"2020-03-11",35880,36000,"awake"
"2020-03-11",36000,36060,"restless"
"2020-03-11",36060,44100,"asleep"
"2020-03-11",44100,44220,"restless"
"2020-03-11",44220,45600,"asleep"
"2020-03-12",7620,8520,"light"
"2020-03-12",8520,8850,"deep"
"2020-03-12",8850,12870,"light"
"2020-03-12",12870,13170,"deep"
"2020-03-12",13170,14550,"light"
"2020-03-12",14550,15210,"wake"
"2020-03-12",15210,16920,"light"
"2020-03-12",16920,17370,"deep"
"2020-03-12",17370,20310,"light"
"2020-03-12",20310,20730,"rem"
"2020-03-12",20730,21510,"light"
"2020-03-12",21510,23520,"wake"
"2020-03-12",23520,24420,"light"
"2020-03-12",24420,25620,"wake"
"2020-03-12",25620,26190,"light"
"2020-03-12",26190,26970,"wake"
"2020-03-12",26970,29280,"deep"
"2020-03-12",29280,31770,"light"
"2020-03-12",31770,32940,"rem"
"2020-03-12",32940,35160,"light"
"2020-03-12",35160,35490,"rem"
"2020-03-12",35490,37080,"light"
"2020-03-12",37080,39420,"rem"
"2020-03-12",39420,40170,"light"
"2020-03-12",40170,45720,"rem"
"2020-03-13",23910,24180,"wake"
"2020-03-13",24180,24540,"deep"
"2020-03-13",24540,24900,"wake"
"2020-03-13",24900,26310,"light"
"2020-03-13",26310,26610,"deep"
"2020-03-13",26610,26700,"light"
"2020-03-13",26700,26940,"wake"
"2020-03-13",26940,27090,"light"
"2020-03-13",27090,27570,"wake"
"2020-03-13",27570,28980,"light"
"2020-03-13",28980,31680,"deep"
"2020-03-13",31680,32220,"wake"
"2020-03-13",32220,33000,"light"
"2020-03-13",33000,33240,"wake"
"2020-03-13",33240,33420,"light"
"2020-03-13",33420,34410,"wake"
"2020-03-13",34410,34770,"light"
"2020-03-13",34770,35520,"rem"
"2020-03-13",35520,39060,"light"
"2020-03-13",39060,39390,"deep"
"2020-03-13",39390,39900,"light"
"2020-03-13",39900,40260,"rem"
"2020-03-13",40260,42480,"light"
"2020-03-13",42480,44310,"rem"
"2020-03-13",44310,44640,"light"
"2020-03-13",44640,45000,"rem"
"2020-03-13",45000,46830,"light"
"2020-03-13",46830,47910,"rem"
"2020-03-13",47910,48120,"wake"
"2020-03-14",13440,13500,"wake"
"2020-03-14",13500,13620,"light"
"2020-03-14",13620,13890,"deep"
"2020-03-14",13890,15210,"wake"
"2020-03-14",15210,15570,"light"
"2020-03-14",15570,17610,"deep"
"2020-03-14",17610,17820,"light"
"2020-03-14",17820,18480,"rem"
"2020-03-14",18480,20190,"light"
"2020-03-14",20190,20460,"deep"
"2020-03-14",20460,20970,"light"
"2020-03-14",20970,22560,"deep"
"2020-03-14",22560,22740,"light"
"2020-03-14",22740,23100,"wake"
"2020-03-14",23100,24330,"light"
"2020-03-14",24330,24690,"rem"
"2020-03-14",24690,25860,"light"
"2020-03-14",25860,27270,"deep"
"2020-03-14",27270,28320,"light"
"2020-03-14",28320,29040,"deep"
"2020-03-14",29040,30900,"light"
"2020-03-14",30900,32910,"rem"
"2020-03-14",32910,34470,"light"
"2020-03-14",34470,34950,"wake"
"2020-03-14",34950,35640,"light"
"2020-03-14",35640,35940,"rem"
"2020-03-14",35940,36000,"light"
"2020-03-14",36000,36900,"wake"
"2020-03-14",36900,39600,"light"
"2020-03-14",39600,43140,"rem"
"2020-03-14",43140,44610,"light"
"2020-03-14",44610,45000,"wake"
"2020-03-14",45000,45870,"light"
"2020-03-14",45870,46140,"rem"
"2020-03-14",46140,46590,"light"
"2020-03-14",46590,48030,"wake"
"2020-03-14",48030,49470,"light"
"2020-03-14",49470,49680,"wake"
"2020-03-14",49680,51300,"light"
"2020-03-15",5580,5850,"wake"
"2020-03-15",5850,6240,"light"
"2020-03-15",6240,7230,"wake"
"2020-03-15",7230,7590,"deep"
"2020-03-15",7590,8460,"light"
"2020-03-15",8460,8760,"wake"
"2020-03-15",8760,9810,"light"
"2020-03-15",9810,10440,"wake"
"2020-03-15",10440,11910,"light"
"2020-03-15",11910,12210,"rem"
"2020-03-15",12210,13080,"light"
"2020-03-15",13080,13560,"wake"
"2020-03-15",13560,15990,"light"
"2020-03-15",15990,18540,"rem"
"2020-03-15",18540,19470,"light"
"2020-03-15",19470,20280,"wake"
"2020-03-15",20280,21540,"light"
"2020-03-15",21540,21840,"wake"
"2020-03-15",21840,23040,"light"
"2020-03-15",23040,25620,"deep"
"2020-03-15",25620,26760,"rem"
"2020-03-15",26760,30780,"light"
"2020-03-15",30780,31650,"rem"
"2020-03-15",31650,32040,"light"
"2020-03-15",32040,34710,"rem"
"2020-03-15",34710,36390,"light"
"2020-03-15",36390,36960,"wake"
"2020-03-15",36960,37110,"light"
"2020-03-15",37110,37440,"rem"
"2020-03-15",37440,38850,"light"
"2020-03-15",38850,39090,"wake"
"2020-03-15",39090,39360,"light"
"2020-03-15",39360,41100,"rem"
"2020-03-16",14040,14100,"wake"
"2020-03-16",14100,14220,"light"
"2020-03-16",14220,16590,"deep"
"2020-03-16",16590,17010,"light"
"2020-03-16",17010,18060,"rem"
"2020-03-16",18060,18450,"light"
"2020-03-16",18450,19620,"wake"
"2020-03-16",19620,20850,"light"
"2020-03-16",20850,21180,"wake"
"2020-03-16",21180,23010,"light"
"2020-03-16",23010,23460,"wake"
"2020-03-16",23460,25440,"light"
"2020-03-16",25440,26070,"deep"
"2020-03-16",26070,26880,"light"
"2020-03-16",26880,27810,"rem"
"2020-03-16",27810,30360,"light"
"2020-03-16",30360,30630,"rem"
"2020-03-16",30630,32640,"deep"
"2020-03-16",32640,32730,"light"
"2020-03-16",32730,32940,"wake"
"2020-03-16",32940,33060,"light"
"2020-03-16",33060,34740,"rem"
"2020-03-16",34740,37800,"light"
"2020-03-16",37800,39420,"rem"
"2020-03-16",39420,42270,"light"
"2020-03-16",42270,44520,"rem"
"2020-03-16",44520,45210,"light"
"2020-03-16",45210,46380,"rem"
"2020-03-17",7560,7800,"awake"
"2020-03-17",7800,8160,"restless"
"2020-03-17",8160,8280,"asleep"
"2020-03-17",8280,8400,"restless"
"2020-03-17",8400,11760,"asleep"
"2020-03-17",17340,17370,"wake"
"2020-03-17",17370,19020,"deep"
"2020-03-17",19020,19080,"light"
"2020-03-17",19080,19350,"rem"
"2020-03-17",19350,19650,"light"
"2020-03-17",19650,19920,"deep"
"2020-03-17",19920,23820,"light"
"2020-03-17",23820,24420,"wake"
"2020-03-17",24420,24510,"light"
"2020-03-17",24510,25080,"deep"
"2020-03-17",25080,26490,"light"
"2020-03-17",26490,26760,"deep"
"2020-03-17",26760,27090,"wake"
"2020-03-17",27090,27480,"light"
"2020-03-17",27480,27720,"wake"
"2020-03-17",27720,30810,"light"
"2020-03-17",30810,31050,"wake"
"2020-03-17",31050,31860,"light"
"2020-03-17",31860,32190,"rem"
"2020-03-17",32190,32460,"light"
"2020-03-17",32460,32790,"deep"
"2020-03-17",32790,34320,"light"
"2020-03-17",34320,34650,"rem"
"2020-03-17",34650,36180,"light"
"2020-03-17",36180,36630,"rem"
"2020-03-17",36630,37110,"light"
"2020-03-17",37110,37440,"rem"
"2020-03-17",37440,39300,"light"
"2020-03-17",39300,42360,"rem"
"2020-03-18",19230,19590,"wake"
"2020-03-18",19590,23130,"light"
"2020-03-18",23130,23550,"rem"
"2020-03-18",23550,24000,"light"
"2020-03-18",24000,25440,"rem"
"2020-03-18",25440,25590,"light"
"2020-03-18",25590,27690,"wake"
"2020-03-18",27690,30960,"light"
"2020-03-18",30960,32190,"deep"
"2020-03-18",32190,32250,"light"
"2020-03-18",32250,32640,"deep"
"2020-03-18",32640,34470,"light"
"2020-03-18",34470,35250,"deep"
"2020-03-18",35250,35760,"light"
"2020-03-18",35760,36300,"wake"
"2020-03-18",36300,36510,"light"
"2020-03-18",36510,37470,"deep"
"2020-03-18",37470,38430,"light"
"2020-03-18",38430,39210,"wake"
"2020-03-18",39210,41970,"light"
"2020-03-18",41970,42240,"deep"
"2020-03-18",42240,44490,"light"
"2020-03-18",44490,44760,"rem"
"2020-03-18",44760,46170,"light"
"2020-03-18",46170,46800,"wake"
"2020-03-18",46800,47100,"light"
"2020-03-18",47100,47370,"wake"
"2020-03-18",47370,48150,"light"
"2020-03-18",48150,48360,"wake"
"2020-03-18",48360,51450,"light"
"2020-03-18",51450,52770,"wake"
"2020-03-19",1950,1980,"wake"
"2020-03-19",1980,2340,"light"
"2020-03-19",2340,2790,"wake"
"2020-03-19",2790,4260,"light"
"2020-03-19",4260,4530,"rem"
"2020-03-19",4530,6180,"light"
"2020-03-19",6180,7110,"deep"
"2020-03-19",7110,9060,"wake"
"2020-03-19",9060,11100,"light"
"2020-03-19",11100,11610,"wake"
"2020-03-19",11610,11970,"light"
"2020-03-19",11970,12360,"wake"
"2020-03-19",12360,12660,"light"
"2020-03-19",12660,14340,"wake"
"2020-03-19",14340,15000,"light"
"2020-03-19",15000,15510,"wake"
"2020-03-19",15510,15840,"light"
"2020-03-19",15840,17460,"deep"
"2020-03-19",17460,18420,"light"
"2020-03-19",18420,19020,"wake"
"2020-03-19",19020,23520,"light"
"2020-03-19",23520,24450,"rem"
"2020-03-19",24450,25020,"light"
"2020-03-19",25020,28410,"rem"
"2020-03-19",28410,28920,"light"
"2020-03-19",28920,29220,"wake"
"2020-03-19",29220,31560,"light"
"2020-03-19",31560,32760,"deep"
"2020-03-19",32760,36630,"rem"
"2020-03-19",36630,37290,"light"
"2020-03-19",37290,39900,"rem"
"2020-03-19",39900,42090,"light"
"2020-03-19",42090,44370,"rem"
"2020-03-20",24060,24360,"wake"
"2020-03-20",24360,26070,"deep"
"2020-03-20",26070,26580,"wake"
"2020-03-20",26580,27270,"light"
"2020-03-20",27270,27870,"wake"
"2020-03-20",27870,28320,"light"
"2020-03-20",28320,29220,"deep"
"2020-03-20",29220,30510,"light"
"2020-03-20",30510,30750,"wake"
"2020-03-20",30750,32250,"light"
"2020-03-20",32250,34200,"rem"
"2020-03-20",34200,36390,"light"
"2020-03-20",36390,37230,"deep"
"2020-03-20",37230,39510,"rem"
"2020-03-20",39510,39840,"light"
"2020-03-20",39840,40650,"rem"
"2020-03-20",40650,43110,"light"
"2020-03-20",43110,43530,"wake"
"2020-03-20",43530,45000,"light"
"2020-03-20",45000,45720,"wake"
"2020-03-20",45720,46320,"light"
"2020-03-20",46320,46620,"rem"
"2020-03-20",46620,47670,"light"
"2020-03-21",14640,14880,"wake"
"2020-03-21",14880,18150,"light"
"2020-03-21",18150,18690,"deep"
"2020-03-21",18690,20160,"wake"
"2020-03-21",20160,21000,"light"
"2020-03-21",21000,21540,"wake"
"2020-03-21",21540,21570,"light"
"2020-03-21",21570,26430,"deep"
"2020-03-21",26430,28140,"light"
"2020-03-21",28140,28500,"wake"
"2020-03-21",28500,29760,"light"
"2020-03-21",29760,30060,"rem"
"2020-03-21",30060,30210,"light"
"2020-03-21",30210,31350,"deep"
"2020-03-21",31350,33330,"light"
"2020-03-21",33330,33630,"deep"
"2020-03-21",33630,34830,"light"
"2020-03-21",34830,35220,"rem"
"2020-03-21",35220,40260,"light"
"2020-03-21",40260,41100,"rem"
"2020-03-21",41100,42420,"wake"
"2020-03-21",42420,42720,"rem"
"2020-03-21",42720,42900,"light"
"2020-03-21",42900,43650,"wake"
"2020-03-21",43650,46020,"light"
"2020-03-21",46020,46380,"rem"
"2020-03-21",46380,48210,"light"
"2020-03-21",48210,49170,"rem"
"2020-03-22",32970,33030,"wake"
"2020-03-22",33030,35130,"light"
"2020-03-22",35130,36600,"deep"
"2020-03-22",36600,37290,"light"
"2020-03-22",37290,38400,"rem"
"2020-03-22",38400,41130,"light"
"2020-03-22",41130,43050,"rem"
"2020-03-22",43050,44880,"light"
"2020-03-22",44880,45180,"wake"
"2020-03-22",45180,45600,"light"
"2020-03-22",45600,45900,"deep"
"2020-03-22",45900,46920,"light"
"2020-03-22",46920,47700,"wake"
"2020-03-22",47700,49800,"light"
"2020-03-22",49800,50010,"wake"
"2020-03-22",50010,51990,"light"
"2020-03-22",51990,52470,"rem"
"2020-03-22",79650,79770,"asleep"
"2020-03-22",79770,79890,"restless"
"2020-03-22",79890,80070,"asleep"
"2020-03-22",80070,80250,"restless"
"2020-03-22",80250,81450,"asleep"
"2020-03-22",81450,81930,"restless"
"2020-03-22",81930,82170,"asleep"
"2020-03-22",82170,82230,"restless"
"2020-03-22",82230,82410,"asleep"
"2020-03-22",82410,82530,"restless"
"2020-03-22",82530,82890,"asleep"
"2020-03-22",82890,83070,"restless"
"2020-03-22",83070,83550,"asleep"
"2020-03-22",83550,83670,"restless"
"2020-03-22",83670,83730,"asleep"
"2020-03-23",12660,12690,"wake"
"2020-03-23",12690,14160,"deep"
"2020-03-23",14160,15780,"wake"
"2020-03-23",15780,16230,"light"
"2020-03-23",16230,16620,"deep"
"2020-03-23",16620,19320,"light"
"2020-03-23",19320,22320,"wake"
"2020-03-23",22320,23310,"light"
"2020-03-23",23310,23640,"rem"
"2020-03-23",23640,24120,"light"
"2020-03-23",24120,25020,"deep"
"2020-03-23",25020,26220,"light"
"2020-03-23",26220,27180,"deep"
"2020-03-23",27180,27660,"light"
"2020-03-23",27660,28110,"rem"
"2020-03-23",28110,29340,"light"
"2020-03-23",29340,31410,"deep"
"2020-03-23",31410,32340,"light"
"2020-03-23",32340,33930,"rem"
"2020-03-23",33930,40770,"light"
"2020-03-23",40770,42450,"rem"
"2020-03-23",42450,43140,"light"
"2020-03-23",43140,43440,"rem"
"2020-03-23",43440,44130,"light"
"2020-03-23",44130,44970,"deep"
"2020-03-23",44970,45090,"light"
"2020-03-23",45090,46260,"rem"
"2020-03-23",46260,46680,"light"
"2020-03-23",46680,47370,"rem"
"2020-03-23",47370,48270,"wake"
"2020-03-23",48270,49290,"light"
"2020-03-23",49290,49560,"rem"
"2020-03-23",49560,50250,"light"
"2020-03-23",50250,51780,"rem"
"2020-03-24",17580,17970,"wake"
"2020-03-24",17970,19140,"light"
"2020-03-24",19140,19500,"wake"
"2020-03-24",19500,22080,"light"
"2020-03-24",22080,22860,"wake"
"2020-03-24",22860,24480,"light"
"2020-03-24",24480,25290,"deep"
"2020-03-24",25290,25860,"light"
"2020-03-24",25860,26790,"deep"
"2020-03-24",26790,26880,"light"
"2020-03-24",26880,27450,"wake"
"2020-03-24",27450,29970,"light"
"2020-03-24",29970,31260,"rem"
"2020-03-24",31260,31710,"light"
"2020-03-24",31710,32430,"wake"
"2020-03-24",32430,32730,"light"
"2020-03-24",32730,33120,"wake"
"2020-03-24",33120,33540,"light"
"2020-03-24",33540,33990,"deep"
"2020-03-24",33990,36660,"light"
"2020-03-24",36660,37590,"deep"
"2020-03-24",37590,41790,"light"
"2020-03-24",41790,42150,"rem"
"2020-03-24",42150,43230,"light"
"2020-03-24",43230,46080,"rem"
"2020-03-24",46080,47460,"light"
"2020-03-24",47460,48060,"wake"
"2020-03-24",48060,50700,"light"
"2020-03-24",50700,52800,"rem"
"2020-03-24",85320,85440,"awake"
"2020-03-24",85440,85500,"restless"
"2020-03-24",85500,86040,"asleep"
"2020-03-24",86040,86280,"restless"
"2020-03-24",86280,86400,"asleep"
"2020-03-25",0,2100,"asleep"
"2020-03-25",2100,2220,"restless"
"2020-03-25",2220,3780,"asleep"
"2020-03-25",25140,25380,"wake"
"2020-03-25",25380,26130,"deep"
"2020-03-25",26130,26550,"light"
"2020-03-25",26550,27180,"deep"
"2020-03-25",27180,27870,"light"
"2020-03-25",27870,28560,"wake"
"2020-03-25",28560,29850,"light"
"2020-03-25",29850,30120,"rem"
"2020-03-25",30120,31260,"light"
"2020-03-25",31260,33180,"rem"
"2020-03-25",33180,33660,"light"
"2020-03-25",33660,34500,"wake"
"2020-03-25",34500,35310,"light"
"2020-03-25",35310,39630,"deep"
"2020-03-25",39630,41040,"light"
"2020-03-25",41040,41310,"deep"
"2020-03-25",41310,42240,"light"
"2020-03-25",42240,42450,"wake"
"2020-03-25",42450,45090,"light"
"2020-03-25",45090,45540,"rem"
"2020-03-25",45540,48120,"light"
"2020-03-25",48120,48660,"rem"
"2020-03-25",48660,50400,"light"
"2020-03-25",50400,50910,"rem"
"2020-03-25",50910,52410,"light"
"2020-03-25",52410,54810,"rem"
"2020-03-27",18930,19710,"wake"
"2020-03-27",19710,21180,"light"
"2020-03-27",21180,21540,"deep"
"2020-03-27",21540,21930,"light"
"2020-03-27",21930,23340,"wake"
"2020-03-27",23340,23910,"light"
"2020-03-27",23910,24180,"rem"
"2020-03-27",24180,26190,"light"
"2020-03-27",26190,30000,"rem"
"2020-03-27",30000,31170,"light"
"2020-03-27",31170,31920,"wake"
"2020-03-27",31920,34290,"light"
"2020-03-27",34290,34800,"rem"
"2020-03-27",34800,34950,"light"
"2020-03-27",34950,36150,"deep"
"2020-03-27",36150,36660,"wake"
"2020-03-27",36660,39630,"light"
"2020-03-27",52350,52710,"restless"
"2020-03-27",52710,52830,"awake"
"2020-03-27",52830,56790,"asleep"
"2020-03-27",56790,57210,"restless"
"2020-03-27",57210,59130,"asleep"
"2020-03-27",59130,59190,"restless"
"2020-03-27",59190,60210,"asleep"
"2020-03-27",60210,60270,"restless"
"2020-03-27",60270,62970,"asleep"
"2020-03-28",15780,16440,"wake"
"2020-03-28",16440,16710,"deep"
"2020-03-28",16710,18480,"light"
"2020-03-28",18480,19230,"wake"
"2020-03-28",19230,19800,"light"
"2020-03-28",19800,21030,"deep"
"2020-03-28",21030,21120,"light"
"2020-03-28",21120,21990,"rem"
"2020-03-28",21990,25770,"light"
"2020-03-28",25770,26910,"wake"
"2020-03-28",26910,27390,"light"
"2020-03-28",27390,27690,"wake"
"2020-03-28",27690,27930,"light"
"2020-03-28",27930,28200,"wake"
"2020-03-28",28200,29280,"light"
"2020-03-28",29280,29610,"deep"
"2020-03-28",29610,29760,"light"
"2020-03-28",29760,30030,"rem"
"2020-03-28",30030,32520,"deep"
"2020-03-28",32520,33960,"wake"
"2020-03-28",33960,36930,"light"
"2020-03-28",36930,37500,"wake"
"2020-03-28",37500,38010,"light"
"2020-03-28",38010,38310,"rem"
"2020-03-28",38310,40500,"deep"
"2020-03-28",40500,41010,"wake"
"2020-03-28",41010,45060,"light"
"2020-03-28",45060,48570,"rem"
"2020-03-28",48570,51090,"light"
"2020-03-28",51090,55110,"rem"
"2020-03-28",55110,55200,"light"
"2020-03-29",29340,29370,"wake"
"2020-03-29",29370,29910,"light"
"2020-03-29",29910,30150,"wake"
"2020-03-29",30150,32550,"light"
"2020-03-29",32550,33600,"deep"
"2020-03-29",33600,34740,"light"
"2020-03-29",34740,35490,"wake"
"2020-03-29",35490,35610,"light"
"2020-03-29",35610,36000,"wake"
"2020-03-29",36000,37740,"light"
"2020-03-29",37740,38160,"deep"
"2020-03-29",38160,39030,"light"
"2020-03-29",39030,39390,"deep"
"2020-03-29",39390,39720,"light"
"2020-03-29",39720,40080,"wake"
"2020-03-29",40080,41430,"light"
"2020-03-29",41430,41940,"wake"
"2020-03-29",41940,43500,"light"
"2020-03-29",43500,44580,"deep"
"2020-03-29",44580,44970,"light"
"2020-03-29",44970,46080,"rem"
"2020-03-29",46080,47640,"light"
"2020-03-29",47640,48390,"wake"
"2020-03-29",48390,49170,"rem"
"2020-03-29",49170,49650,"light"
"2020-03-29",49650,50460,"deep"
"2020-03-29",50460,50910,"light"
"2020-03-29",50910,51330,"deep"
"2020-03-29",51330,51660,"light"
"2020-03-29",51660,56610,"rem"
"2020-03-29",56610,57000,"light"
"2020-03-29",57000,58470,"rem"
"2020-03-30",12480,12840,"wake"
"2020-03-30",12840,14640,"deep"
"2020-03-30",14640,15300,"wake"
"2020-03-30",15300,15720,"light"
"2020-03-30",15720,17040,"wake"
"2020-03-30",17040,18690,"light"
"2020-03-30",18690,18990,"deep"
"2020-03-30",18990,20940,"light"
"2020-03-30",20940,22920,"wake"
"2020-03-30",22920,25350,"deep"
"2020-03-30",25350,25680,"light"
"2020-03-30",25680,26400,"wake"
"2020-03-30",26400,26700,"light"
"2020-03-30",26700,26910,"wake"
"2020-03-30",26910,27360,"light"
"2020-03-30",27360,27600,"wake"
"2020-03-30",27600,28110,"light"
"2020-03-30",28110,29880,"deep"
"2020-03-30",29880,31020,"light"
"2020-03-30",31020,31950,"rem"
"2020-03-30",31950,34380,"light"
"2020-03-30",34380,35460,"rem"
"2020-03-30",35460,35760,"light"
"2020-03-30",35760,36090,"deep"
"2020-03-30",36090,36150,"light"
"2020-03-30",36150,36480,"rem"
"2020-03-30",36480,37710,"deep"
